trip_id,origin_block_group,origin_tract,origin_county,origin_st_2020,destination_block_group,destination_tract,destination_county,destination_st_2020,mode,trip_purpose,previous_trip_purpose,start_time,end_time,duration_min,distance_mi,vehicle_type,vehicle_fuel_type,transit_submode,transit_agency,transit_route,origin_land_use,origin_building_use,destination_land_use,destination_building_use,user_id,trip_taker_household_id,user_age,trip_taker_sex,trip_taker_race_ethnicity,user_employment,trip_taker_wfh,user_income,trip_taker_commute_mode,trip_taker_household_size,trip_taker_household_income,trip_taker_available_vehicles,trip_taker_resident_type,trip_taker_industry,trip_taker_building_type,trip_taker_school_grade_attending,trip_taker_education,trip_taker_tenure,trip_taker_language,trip_taker_home_bgrp_2020,user_home_tract,trip_taker_home_cty_2020,trip_taker_home_st_2020,trip_taker_work_bgrp_2020,user_work_tract,trip_taker_work_cty_2020,trip_taker_work_st_2020,FM_duration_min,FM_fare_USD,depart_hour,origin_vertiport_id,origin_vertiport_tract,arrival_time_at_dest_vertiport,last_hour,LM_duration_min,dest_vertiport_id,dest_vertiport_tract,LM_fare_USD,MM_duration_min,RAM_IVTT_min,RAM_OVTT_min,RAM_Fare_USD,Driving_IVTT_min,Driving_OVTT_min,Driving_Fare_USD,Income_low,Income_mid,Income_high
9350449079960808676,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,"5 (Tract 10, Champaign, IL)","10 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,shop,region_arrival,1900-01-01 14:02:00,1900-01-01 16:43:48,161,149.5,unknown_vehicle_type,unknown_fuel_type,,,,transportation_utilities,transportation_utilities,retail,retail,9596677231177182431,11049715852016226880,34.0,male,white_not_hispanic_or_latino,employed,in_person,96616.0,private_auto,5.0,207726.0,three_plus,core,naics54,single_family,not_attending_school,bachelors_degree,owner,english,"4 (Tract 9618, Ford, IL)","9618 (Ford, IL)","Ford County, IL",Illinois,"1 (Tract 9618, Ford, IL)","9618 (Ford, IL)","Ford County, IL",Illinois,21.21005917159763,16.263327694989908,14,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 15:43:12.603550296,15,6.526315789473684,UIUC1,"3.01 (Champaign, IL)",11.139719298245613,70,97.73637496107132,10,127.40304699323552,161,3.0,89.7,0,1,0
12789908886357075964,"1 (Tract 1510.01, Cook, IL)","1510.01 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 14, Champaign, IL)","14 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,maintenance,home,1900-01-01 17:10:00,1900-01-01 19:45:08,155,148.2,unknown_vehicle_type,unknown_fuel_type,,,,single_family,single_family,office,office,18207972446469118023,15429486320375986268,40.0,male,hispanic_or_latino_origin,employed,remote,104326.0,worked_from_home,2.0,220245.0,two,core,naics44_45,single_family,not_attending_school,bachelors_degree,owner,english,"1 (Tract 1510.01, Cook, IL)","1510.01 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 1510.01, Cook, IL)","1510.01 (Cook, IL)","Cook County, IL",Illinois,17.0,28.19555555555555,17,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 18:47:00.000000000,18,4.02054794520548,UIUC1,"3.01 (Champaign, IL)",7.897157861651693,70,91.02054794520548,10,136.09271341720725,155,3.0,88.91999999999999,0,1,0
8852527320359289769,"1 (Tract 1612, Cook, IL)","1612 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,school,home,1900-01-01 11:54:00,1900-01-01 14:31:05,157,139.7,unknown_vehicle_type,unknown_fuel_type,,,,multi_family,multi_family,retail,retail,9276547907850264491,4071694776508675898,33.0,female,white_not_hispanic_or_latino,employed,remote,141090.0,worked_from_home,2.0,234426.0,one,core,naics5416,multiple_units,not_attending_school,bachelors_degree,owner,english,"1 (Tract 1612, Cook, IL)","1612 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 1612, Cook, IL)","1612 (Cook, IL)","Cook County, IL",Illinois,17.5,27.830000000000002,11,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 13:31:30.000000000,13,7.219512195121951,UIUC1,"3.01 (Champaign, IL)",12.07116948092558,70,94.71951219512195,10,139.90116948092557,157,3.0,83.82,0,1,0
15145037556847966639,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 5, Champaign, IL)","5 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,shop,home,1900-01-01 13:53:00,1900-01-01 16:48:01,175,149.0,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,retail,retail,7360205425369344907,9398711652576010828,23.0,male,asian_not_hispanic_or_latino,employed,remote,96212.0,worked_from_home,2.0,100849.0,zero,core,naics54,multiple_units,not_attending_school,bachelors_degree,renter,english,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,33.2,36.89938461538462,13,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 15:46:12.000000000,15,3.03125,UIUC1,"3.01 (Champaign, IL)",7.116228448275863,70,106.23125,10,144.0156130636605,175,3.0,89.39999999999999,0,1,0
5624031758265275307,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,shop,home,1900-01-01 09:06:00,1900-01-01 11:36:07,150,143.9,unknown_vehicle_type,unknown_fuel_type,,,,education,education,retail,retail,1892603568710463604,8554516236263078632,18.0,male,white_not_hispanic_or_latino,employed,remote,5342.0,worked_from_home,1.0,0.0,unknown_num_vehicles,core,naics52,GQ_structure,undergraduate,some_college,GQ,GQ_language,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 301.04, Cook, IL)","301.04 (Cook, IL)","Cook County, IL",Illinois,28.857142857142858,35.07538461538462,9,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 10:54:51.428571426,10,0.927536231884058,UIUC1,"3.01 (Champaign, IL)",4.9667474977108395,70,99.78467908902692,10,140.04213211309545,150,3.0,86.34,1,0,0
3213750915386747074,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 4.01, Champaign, IL)","4.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,social,1900-01-01 16:31:20,1900-01-01 19:18:06,166,149.8,unknown_vehicle_type,other_non_bev,,,,retail,retail,education,education,15163245670129927518,796389125097331793,19.0,female,white_not_hispanic_or_latino,employed,remote,651.0,worked_from_home,1.0,0.0,unknown_num_vehicles,core,naics611310,GQ_structure,undergraduate,some_college,GQ,GQ_language,"1 (Tract 4.01, Champaign, IL)","4.01 (Champaign, IL)","Champaign County, IL",Illinois,"2 (Tract 4.01, Champaign, IL)","4.01 (Champaign, IL)","Champaign County, IL",Illinois,19.617511520737327,15.59445768162858,16,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 18:10:57.050691242,18,0.9411764705882352,UIUC1,"3.01 (Champaign, IL)",4.973602178301488,70,90.55868799132556,10,120.56805985993007,166,3.0,89.88000000000001,1,0,0
16320234712711812956,"4 (Tract 1202, Cook, IL)","1202 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,social,1900-01-01 13:17:00,1900-01-01 16:25:07,188,152.1,,,,,,single_family,single_family,single_family,single_family,7435072527521939493,8601611468170321656,38.0,female,white_not_hispanic_or_latino,employed,remote,99631.0,worked_from_home,2.0,501195.0,two,core,naics52,single_family,not_attending_school,some_college,owner,english,"2 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,"2 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,16.5,26.258571428571425,13,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 14:53:30.000000000,14,6.625,UIUC1,"3.01 (Champaign, IL)",10.442308153477217,70,93.125,10,136.70087958204866,188,3.0,91.25999999999999,0,1,0
1952599971426013452,"2 (Tract 1711, Cook, IL)","1711 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,recreation,shop,1900-01-01 08:42:00,1900-01-01 11:29:43,167,140.2,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,office,office,4924955788013251770,17343038647769598660,50.0,female,white_not_hispanic_or_latino,employed,remote,78351.0,worked_from_home,4.0,105655.0,two,core,naics53,single_family,not_attending_school,bachelors_degree,owner,spanish,"2 (Tract 1711, Cook, IL)","1711 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 1711, Cook, IL)","1711 (Cook, IL)","Cook County, IL",Illinois,17.0,25.954285714285714,8,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 10:19:00.000000000,10,1.8297872340425527,UIUC1,"3.01 (Champaign, IL)",5.901479274329966,70,88.82978723404256,10,131.85576498861568,167,3.0,84.11999999999999,0,1,0
772728690865740725,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,eat,1900-01-01 20:29:12,1900-01-01 22:53:23,144,149.6,unknown_vehicle_type,other_non_bev,,,,retail,retail,education,education,8957811723913834245,9096164979643266089,18.0,female,asian_not_hispanic_or_latino,employed,remote,3798.0,worked_from_home,1.0,0.0,unknown_num_vehicles,core,naics72,GQ_structure,undergraduate,some_college,GQ,GQ_language,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,21.420289855072465,16.35162458204934,20,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 22:10:37.217391306,22,2.0,UIUC1,"3.01 (Champaign, IL)",5.9729686360320935,70,93.42028985507247,10,122.32459321808143,144,3.0,89.75999999999999,1,0,0
9570417403436376321,"1 (Tract 631, Cook, IL)","631 (Cook, IL)","Cook County, IL",Illinois,"3 (Tract 111, Champaign, IL)","111 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,home,maintenance,1900-01-01 18:54:19,1900-01-01 21:22:21,148,140.1,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,civic_institutional,mixed_use,multi_family,8122532926885079761,2333403795472779836,24.0,male,asian_not_hispanic_or_latino,employed,remote,28728.0,worked_from_home,2.0,88085.0,zero,core,naics61,multiple_units,graduate,bachelors_degree,renter,indo_european,"3 (Tract 111, Champaign, IL)","111 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 111, Champaign, IL)","111 (Champaign, IL)","Champaign County, IL",Illinois,30.0,37.660000000000004,18,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 20:44:19.000000000,20,3.0,UIUC1,"3.01 (Champaign, IL)",7.08,70,103.0,10,144.74,148,3.0,84.05999999999999,1,0,0
2868015591854993033,"3 (Tract 1508, Cook, IL)","1508 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 14, Champaign, IL)","14 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,social,home,1900-01-01 17:37:00,1900-01-01 20:10:58,153,148.3,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,7126757216457798147,5314222204155929959,37.0,male,asian_not_hispanic_or_latino,employed,remote,83099.0,worked_from_home,4.0,165012.0,two,core,naics51,single_family,not_attending_school,bachelors_degree,owner,english,"3 (Tract 1508, Cook, IL)","1508 (Cook, IL)","Cook County, IL",Illinois,"5 (Tract 1508, Cook, IL)","1508 (Cook, IL)","Cook County, IL",Illinois,16.666666666666668,27.406666666666666,17,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 19:13:40.000000002,19,3.583333333333333,UIUC1,"3.01 (Champaign, IL)",7.713527724665393,70,90.25,10,135.12019439133206,153,3.0,88.98,0,1,0
8640384779377185721,"3 (Tract 1607, Cook, IL)","1607 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,eat,home,1900-01-01 10:23:00,1900-01-01 12:45:22,142,139.4,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,retail,retail,12392389329259276906,14110264325771701248,42.0,female,hispanic_or_latino_origin,employed,remote,13023.0,worked_from_home,6.0,148470.0,one,core,naics81,several_units,not_attending_school,bachelors_degree,owner,spanish,"3 (Tract 1607, Cook, IL)","1607 (Cook, IL)","Cook County, IL",Illinois,"4 (Tract 1607, Cook, IL)","1607 (Cook, IL)","Cook County, IL",Illinois,19.5,32.151538461538465,10,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 12:02:30.000000000,12,7.131147540983607,UIUC1,"3.01 (Champaign, IL)",12.034056326187475,70,96.6311475409836,10,144.18559478772593,142,3.0,83.64,1,0,0
8503179560412133342,"1 (Tract 1504.02, Cook, IL)","1504.02 (Cook, IL)","Cook County, IL",Illinois,"3 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,shop,1900-01-01 12:31:00,1900-01-01 15:05:52,154,146.9,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,7787843779206376183,16943591434643476166,20.0,male,white_not_hispanic_or_latino,employed,remote,2170.0,worked_from_home,4.0,58172.0,two,core,naics48_49,multiple_units,undergraduate,high_school,renter,indo_european,"3 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,15.2,25.05594805194805,12,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 14:06:12.000000000,14,0.9285714285714286,UIUC1,"3.01 (Champaign, IL)",4.967182280319536,70,86.12857142857143,10,130.02313033226758,154,3.0,88.14,1,0,0
1918745500954546462,"6 (Tract 1503, Cook, IL)","1503 (Cook, IL)","Cook County, IL",Illinois,"3 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,shop,1900-01-01 17:36:55,1900-01-01 20:10:31,153,147.4,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,8447020227898934903,15382053784451323857,20.0,female,white_not_hispanic_or_latino,employed,remote,579.0,worked_from_home,2.0,6375.0,one,core,naics61,multiple_units,undergraduate,some_college,renter,english,"3 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,18.22222222222222,26.55666666666666,17,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 19:15:08.333333332,19,0.903448275862069,UIUC1,"3.01 (Champaign, IL)",4.956630556181604,70,89.1256704980843,10,131.51329722284825,153,3.0,88.44,1,0,0
1417747456585683973,"5 (Tract 1503, Cook, IL)","1503 (Cook, IL)","Cook County, IL",Illinois,"3 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,maintenance,1900-01-01 09:58:20,1900-01-01 12:33:06,154,147.3,unknown_vehicle_type,other_non_bev,,,,mixed_use,office,single_family,single_family,2270988164726847628,5542120266353103551,31.0,female,two_races_not_hispanic_or_latino,employed,remote,144345.0,worked_from_home,1.0,144345.0,one,core,naics62,single_family,not_attending_school,advanced_degree,owner,english,"3 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,"2 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,16.0,25.62333333333333,9,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 11:34:20.000000000,11,0.8873239436619719,UIUC1,"3.01 (Champaign, IL)",4.949858336657564,70,86.88732394366197,10,130.5731916699909,154,3.0,88.38000000000001,0,1,0
6671250253308261674,"6 (Tract 1503, Cook, IL)","1503 (Cook, IL)","Cook County, IL",Illinois,"3 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,shop,1900-01-01 12:19:00,1900-01-01 14:58:25,159,148.5,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,8447020227898934903,15382053784451323857,20.0,female,white_not_hispanic_or_latino,employed,remote,579.0,worked_from_home,2.0,6375.0,one,core,naics61,multiple_units,undergraduate,some_college,renter,english,"3 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,17.25,26.14833333333333,12,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 13:56:15.000000000,13,0.9701492537313432,UIUC1,"3.01 (Champaign, IL)",4.9846449668867,70,88.22014925373135,10,131.13297830022003,159,3.0,89.1,1,0,0
1963863044925429683,"5 (Tract 1503, Cook, IL)","1503 (Cook, IL)","Cook County, IL",Illinois,"2 (Tract 14, Champaign, IL)","14 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,school,maintenance,1900-01-01 10:50:00,1900-01-01 13:22:47,152,148.9,unknown_vehicle_type,unknown_fuel_type,,,,mixed_use,office,education,education,7948626531107939845,8256320831032796839,20.0,female,asian_not_hispanic_or_latino,employed,remote,6511.0,worked_from_home,3.0,24962.0,zero,core,naics61,multiple_units,undergraduate,high_school,renter,asian_pacific,"3 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,17.375,26.20083333333333,10,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 12:27:22.500000000,12,3.0073529411764706,UIUC1,"3.01 (Champaign, IL)",7.47161595995951,70,90.38235294117646,10,133.67244929329283,152,3.0,89.34,1,0,0
2120733342842177974,"2 (Tract 1003, Cook, IL)","1003 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,shop,other_activity_type,1900-01-01 14:08:00,1900-01-01 16:59:35,171,149.4,unknown_vehicle_type,other_non_bev,,,,education,education,retail,retail,1314300277154152288,3016584743381866575,59.0,male,white_not_hispanic_or_latino,employed,remote,115918.0,worked_from_home,4.0,231836.0,two,core,naics611110,single_family,not_attending_school,advanced_degree,owner,english,"4 (Tract 1003, Cook, IL)","1003 (Cook, IL)","Cook County, IL",Illinois,"4 (Tract 1003, Cook, IL)","1003 (Cook, IL)","Cook County, IL",Illinois,10.0,18.276,14,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 15:38:00.000000000,15,0.958904109589041,UIUC1,"3.01 (Champaign, IL)",4.979922006346933,70,80.95890410958904,10,123.25592200634694,171,3.0,89.64,0,1,0
7326711074803797794,"1 (Tract 1002, Cook, IL)","1002 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 59.01, Champaign, IL)","59.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,eat,home,1900-01-01 06:45:00,1900-01-01 09:22:17,157,151.5,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,11788150447888549802,1690374998700275396,18.0,male,hispanic_or_latino_origin,not_in_labor_force,unemployed_under_16_not_in_labor_force,10704.0,other_travel_mode,3.0,71876.0,one,core,not_working,single_family,school,k_12,owner,english,"1 (Tract 1002, Cook, IL)","1002 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 1003, Cook, IL)","1003 (Cook, IL)","Cook County, IL",Illinois,14.0,21.25755102040816,6,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 08:19:00.000000000,8,2.75,UIUC1,"3.01 (Champaign, IL)",6.7982523364485985,70,86.75,10,128.05580335685676,157,3.0,90.89999999999999,1,0,0
5978181862003255185,"1 (Tract 1002, Cook, IL)","1002 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 59.01, Champaign, IL)","59.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,eat,home,1900-01-01 10:18:36,1900-01-01 12:55:38,157,151.5,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,11788150447888549802,1690374998700275396,18.0,male,hispanic_or_latino_origin,not_in_labor_force,unemployed_under_16_not_in_labor_force,10704.0,other_travel_mode,3.0,71876.0,one,core,not_working,single_family,school,k_12,owner,english,"1 (Tract 1002, Cook, IL)","1002 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 1003, Cook, IL)","1003 (Cook, IL)","Cook County, IL",Illinois,11.333333333333334,20.137551020408164,10,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 11:49:55.999999998,11,2.6785714285714284,UIUC1,"3.01 (Champaign, IL)",6.768252336448598,70,84.01190476190476,10,126.90580335685677,157,3.0,90.89999999999999,1,0,0
3001318745865164290,"1 (Tract 1004, Cook, IL)","1004 (Cook, IL)","Cook County, IL",Illinois,"3 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,shop,home,1900-01-01 15:02:00,1900-01-01 17:59:08,177,146.0,unknown_vehicle_type,other_non_bev,,,,single_family,single_family,retail,retail,14212825270685270933,6093032958959891978,69.0,female,asian_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,62405.0,other_travel_mode,3.0,88018.0,two,core,not_working,single_family,not_attending_school,bachelors_degree,owner,asian_pacific,"1 (Tract 1004, Cook, IL)","1004 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,13.0,18.58162162162162,15,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 16:35:00.000000000,16,7.6068376068376065,UIUC1,"3.01 (Champaign, IL)",12.233846153846155,70,90.6068376068376,10,130.81546777546777,177,3.0,87.6,0,1,0
6031075273802299187,"3 (Tract 1301, Cook, IL)","1301 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,home,work,1900-01-01 22:41:34,1900-01-01 01:13:36,152,145.8,unknown_vehicle_type,unknown_fuel_type,,,,office,office,single_family,single_family,9908251586983398008,6788891335985977108,65.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,20633.0,other_travel_mode,3.0,41614.0,two,core,not_working,single_family,not_attending_school,high_school,renter,english,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,17.0,29.7152,22,Chicago2_ord,"9800 (Cook, IL)",1900-01-02 00:18:34.000000000,0,4.333333333333333,UIUC1,"3.01 (Champaign, IL)",9.479808153477217,70,91.33333333333333,10,139.19500815347723,152,3.0,87.48,1,0,0
15789297383782160273,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,home,social,1900-01-01 12:03:54,1900-01-01 14:32:45,148,151.4,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,mixed_use,multi_family,5261655866527742569,11090158159342823783,29.0,male,hispanic_or_latino_origin,not_in_labor_force,unemployed_under_16_not_in_labor_force,25270.0,other_travel_mode,1.0,25270.0,zero,core,naics62,multiple_units,graduate,advanced_degree,renter,english,"1 (Tract 13.01, Champaign, IL)","13.01 (Champaign, IL)","Champaign County, IL",Illinois,"2 (Tract 14, Champaign, IL)","14 (Champaign, IL)","Champaign County, IL",Illinois,21.58333333333333,16.4201028429189,12,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 13:45:28.999999998,13,5.611111111111111,UIUC1,"3.01 (Champaign, IL)",10.016474820143884,70,97.19444444444444,10,126.43657766306279,148,3.0,90.84,1,0,0
14547879599672984301,"1 (Tract 1612, Cook, IL)","1612 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 8, Champaign, IL)","8 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,work,home,1900-01-01 13:42:00,1900-01-01 16:34:50,172,135.8,unknown_vehicle_type,other_non_bev,,,,multi_family,multi_family,retail,retail,11662279399222979283,673584353645873726,20.0,female,hispanic_or_latino_origin,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,3.0,32052.0,one,core,not_working,several_units,not_attending_school,k_12,renter,english,"1 (Tract 1612, Cook, IL)","1612 (Cook, IL)","Cook County, IL",Illinois,Does not have work/school location,Does not have work/school location,Does not have work/school location,Does not have work/school location,18.0,28.040000000000003,13,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 15:20:00.000000000,15,7.485714285714286,UIUC1,"3.01 (Champaign, IL)",12.18297435897436,70,95.48571428571428,10,140.22297435897434,172,3.0,81.48,1,0,0
2897458368602995208,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,auto_passenger,home,eat,1900-01-01 17:16:55,1900-01-01 19:57:17,160,149.2,unknown_vehicle_type,unknown_fuel_type,,,,retail,retail,multi_family,multi_family,1052605635505605853,132722855095761019,19.0,female,hispanic_or_latino_origin,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,2.0,6077.0,zero,core,not_working,multiple_units,undergraduate,some_college,renter,asian_pacific,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,"1 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,18.866666666666667,15.279102842918903,17,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 18:55:47.000000002,18,0.8979591836734694,UIUC1,"3.01 (Champaign, IL)",4.9543251374623924,70,89.76462585034014,10,120.2334279803813,160,3.0,89.52,1,0,0
8559422330527096884,"1 (Tract 9800, Cook, IL)","9800 (Cook, IL)","Cook County, IL",Illinois,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,private_auto,home,social,1900-01-01 16:58:02,1900-01-01 19:41:29,163,149.4,unknown_vehicle_type,other_non_bev,,,,retail,retail,multi_family,multi_family,8725772531868429286,5462879995484568014,21.0,female,white_not_hispanic_or_latino,not_in_labor_force,unemployed_under_16_not_in_labor_force,0.0,other_travel_mode,3.0,0.0,two,core,not_working,multiple_units,undergraduate,some_college,renter,english,"1 (Tract 3.01, Champaign, IL)","3.01 (Champaign, IL)","Champaign County, IL",Illinois,"2 (Tract 59.02, Champaign, IL)","59.02 (Champaign, IL)","Champaign County, IL",Illinois,19.617511520737327,15.59445768162858,16,Chicago2_ord,"9800 (Cook, IL)",1900-01-01 18:37:39.050691242,18,0.8979591836734694,UIUC1,"3.01 (Champaign, IL)",4.9543251374623924,70,90.51547070441079,10,120.54878281909097,163,3.0,89.64,1,0,0
